"date","water_temp_0to8m","thermocline_depth","epilimnetic_temp","irradiance_depth_at_5PAR","air_temp","global_radiation","max_windspeed","precipitation_tot","ammonium_ug","nitrate_mg","phosphate_ug","daphnia_ROIs_0p5x","daphnia_area_log10_mm2_0p5x","daphnia_maj_axis_len_mm_0p5x","daphnia_min_axis_len_mm_0p5x","eudiaptomus_ROIs_0p5x","eudiaptomus_area_log10_mm2_0p5x","eudiaptomus_maj_axis_len_mm_0p5x","eudiaptomus_min_axis_len_mm_0p5x","cyclops_ROIs_0p5x","cyclops_area_log10_mm2_0p5x","cyclops_maj_axis_len_mm_0p5x","cyclops_min_axis_len_mm_0p5x","nauplius_ROIs_0p5x","nauplius_area_log10_mm2_0p5x","nauplius_maj_axis_len_mm_0p5x","nauplius_min_axis_len_mm_0p5x","ciliates_ROIs_5p0x","ciliates_area_log10_mm2_5p0x_weightedmean","ciliates_area_log10_mm2_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_mean","rotifers_ROIs_0p5x","rotifers_area_log10_mm2_0p5x_weightedmean","rotifers_area_log10_mm2_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_mean","dinobryon_ROIs_0p5x","dinobryon_area_log10_mm2_5p0x","dinobryon_maj_axis_len_mm_5p0x","dinobryon_min_axis_len_mm_5p0x","uroglena_ROIs_0p5x","uroglena_area_log10_mm2_0p5x","uroglena_maj_axis_len_mm_0p5x","uroglena_min_axis_len_mm_0p5x","ceratium_ROIs_0p5x","ceratium_area_log10_mm2_0p5x","ceratium_maj_axis_len_mm_0p5x","ceratium_min_axis_len_mm_0p5x","centric_diatom_ROIs_5p0x","centric_diatom_area_log10_mm2_5p0x","centric_diatom_maj_axis_len_mm_5p0x","centric_diatom_min_axis_len_mm_5p0x","cryptophyceae_ROIs_5p0x","cryptophyceae_area_log10_mm2_5p0x_weightedmean","cryptophyceae_area_log10_mm2_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_mean","rhodomonas_ROIs_5p0x","rhodomonas_area_log10_mm2_5p0x","rhodomonas_maj_axis_len_mm_5p0x","rhodomonas_min_axis_len_mm_5p0x","chlorophytes_ROIs_5p0x","chlorophytes_area_log10_mm2_5p0x","chlorophytes_maj_axis_len_mm_5p0x","chlorophytes_min_axis_len_mm_5p0x"
"2019-04-09",8.63527066666667,5.937059,9.1326105,4.37375,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,-0.434281993407574,1.08444711686472,0.529022938019495,0.0504166666666667,-0.579090846618071,1.01796559031795,0.54017929901761,0.208333333333333,-0.667779641858673,0.880433066810352,0.406656489108326,0.7775,-1.19226510337423,0.362479018454435,0.247080670535923,0.00923611111111111,-3.29121359166459,-2.97918836105857,0.0451121453804511,0.0289357027067669,0.0239105577443609,0.034574850147619,0.762916666666667,-1.61499035172327,-1.46437554772537,0.340924341521879,0.248451464365602,0.135354739418305,0.1816840000085,0.00583333333333333,-2.81831179155502,0.06921376,0.03323308,0.000416666666666667,-1.30902572374008,0.330306611975502,0.200275507410619,0.000833333333333333,-1.72947488240123,0.27280540680183,0.113054522568538,0.001875,-3.14215530695877,0.033434177037037,0.0271684933333333,0.236041666666667,-3.32263116769871,-3.33653416591732,0.0322756723691588,0.0327616878581936,0.0182021470703148,0.017919900612913,0.0429166666666667,-3.83601595145768,0.0162217831391586,0.0114928230631068,0.0319444444444444,-3.75926433376673,0.015700235173913,0.0138716764956522
"2019-04-10",8.676671,5.52684916666667,9.26910383333333,3.56875,NA,NA,NA,NA,NA,NA,NA,0.0175,-0.53149436455128,0.963686643819838,0.469433110589597,0.0891666666666667,-0.591602549368013,1.01065322347345,0.533745367139199,0.22375,-0.680657991601148,0.894140689073869,0.400048810493425,0.999583333333333,-1.19673650137454,0.365223568880947,0.244662490493057,0.00861111111111112,-3.25055469176894,-3.01378503135782,0.0429527546528612,0.0295334999193549,0.0248419412096774,0.0352616161782713,0.795,-1.62971564036791,-1.6480227221176,0.28669967127234,0.240969071075765,0.1335928677616,0.124022239317894,0.0129166666666667,-2.82266051148453,0.0669145883333333,0.0315842125,0.0025,-1.81679091433062,0.157269426782848,0.125999163246803,NA,NA,NA,NA,0.00236111111111111,-3.15633294303582,0.0326403652941176,0.0267280735294118,0.294305555555556,-3.32910750827527,-3.34044908086799,0.0323351232378735,0.0327628163260972,0.0179055482996697,0.0177318261487549,0.0557638888888889,-3.84388494591196,0.0160813709464508,0.0113988706450809,0.0323611111111111,-3.74646487319973,0.015989882360515,0.0139996887467811
"2019-04-11",8.423361,4.8020075,8.9655915,3.3375,NA,NA,NA,NA,NA,NA,NA,0.0125,-0.631343995839687,0.885138995485479,0.45383343499718,0.05875,-0.590519934981681,1.01969963711055,0.534460479389886,0.223333333333333,-0.668589972856777,0.899071721883144,0.409912326491683,0.619166666666667,-1.1876894206823,0.366743678751276,0.245800704696291,0.00652777777777778,-3.1973938039957,-3.00790101479896,0.0451073930972673,0.0345891107446808,0.0277841502127659,0.0359500896081349,0.681666666666667,-1.62747220664068,-1.46719051466968,0.338442003154051,0.242941716933626,0.135735646101438,0.20277946804982,0.00583333333333333,-2.87103577580387,0.0544216690909091,0.0366440990909091,0.000833333333333333,-1.82137695992222,0.163643526767615,0.123921907597507,NA,NA,NA,NA,0.00229166666666667,-3.12016958634494,0.0329581996969697,0.027632143030303,0.245347222222222,-3.32604738153419,-3.33483442900442,0.0323862465744472,0.0327690965609963,0.0180106998417776,0.0178463428954842,0.0359027777777778,-3.8345254168143,0.0162753622823985,0.0114910611663443,0.0267361111111111,-3.74347892437265,0.0160593857662338,0.0140137466363636
"2019-04-12",8.1539855,4.379913,8.94719725,4.575,NA,NA,NA,NA,NA,NA,NA,0.0225,-0.541083916801436,1.03889661580992,0.519314122166363,0.0541666666666667,-0.473444200855596,1.17923791080932,0.619377037265261,0.210416666666667,-0.614614812881918,0.952205150887654,0.434247181250697,0.67875,-1.18202785163238,0.366420689128198,0.249335523468315,0.00548611111111111,-3.22111394010899,-2.86572511993317,0.0541514000252525,0.0323866808860759,0.0262699926582279,0.0404937414264069,0.635416666666666,-1.63651325439261,-1.45657263258109,0.345664980849349,0.240467232456837,0.132982988802061,0.20437236785564,0.005,-2.88366802455637,0.0628806627272727,0.0311471545454545,0.00166666666666667,-1.50326043193081,0.223570468314743,0.163643274853368,NA,NA,NA,NA,0.00277777777777778,-3.11314013479761,0.034222565,0.027694422,0.223055555555555,-3.32558203013467,-3.33835511919368,0.0323815759034946,0.0328430110585305,0.0179360224816314,0.0177251662825001,0.0346527777777778,-3.8388729622372,0.0162314274348697,0.0114145825791583,0.0253472222222222,-3.75277706089647,0.015995962,0.0138398105287671
"2019-04-13",8.261658625,5.15247375,8.804084375,3.8275,NA,NA,NA,NA,NA,NA,NA,0.01875,-0.483889860813297,1.02153406373937,0.566714773931704,0.0583333333333333,-0.498702138653802,1.12403208922809,0.572758920073747,0.19375,-0.635916090095481,0.923712211329378,0.43182092040215,0.63875,-1.19434038526566,0.36083401543862,0.244275989009783,0.00375,-3.25245018285415,-3.12379724051137,0.0400373299476191,0.0311683440740741,0.0251412362962963,0.0285780675476191,0.520833333333333,-1.62789144226987,-1.5981223837831,0.290289025577939,0.241181664778215,0.133834672413514,0.133092865457526,0.00375,-2.82523908057642,0.06908119,0.03530140875,0.00125,-1.7099232232886,0.182490182456992,0.138975886875651,0.000416666666666667,-1.78275932881877,0.305435793933639,0.084781718011051,0.0025,-3.12803719169094,0.0332250863888889,0.0273316780555556,0.140486111111111,-3.31890697866519,-3.33402216068241,0.0323974936805861,0.0329413668462679,0.0181671398452793,0.0178681734030769,0.0431944444444444,-3.8427783569884,0.0162146395659164,0.0113335590450161,0.0225694444444444,-3.73150194939907,0.0163555681538462,0.0139979630123077
"2019-04-14",8.060908125,5.75869225,8.392374875,3.5,NA,NA,NA,NA,NA,NA,NA,0.0141666666666667,-0.49334202768663,1.04976920566539,0.537144257014233,0.05,-0.509780103861761,1.09364558587089,0.557322205353306,0.160416666666667,-0.577236825167561,0.98531943427773,0.445043248869774,0.61875,-1.19505673994723,0.355608973529942,0.24795729878233,0.00409722222222222,-3.20335114983285,-3.02626719818949,0.0430200380982393,0.0318230525423729,0.0269963601694915,0.0354526546638655,0.50375,-1.6203711038903,-1.48854188452415,0.328359265541313,0.246306411423727,0.135732913016068,0.178401481563606,0.00333333333333333,-2.88894195876276,0.057877305,0.0288963025,0.000833333333333333,-1.72768765978886,0.184582919097621,0.134069439120723,NA,NA,NA,NA,0.00326388888888889,-3.03956856994566,0.0376067710638298,0.0296780095744681,0.145486111111111,-3.3210192008096,-3.32589891803145,0.0327185943679107,0.0328634979331742,0.0181443233365155,0.0180524028130786,0.036875,-3.84150608078469,0.016150364086629,0.0114007375423729,0.0193055555555556,-3.74899839197868,0.0160182992805755,0.0139309745971223
"2019-04-15",8.712015125,6.420384,9.029912375,5.3275,NA,NA,NA,NA,NA,NA,NA,0.0233333333333333,-0.336473768258045,1.21779592230107,0.616962364295911,0.0520833333333333,-0.44001796942027,1.22345852094151,0.639478285503724,0.188333333333333,-0.657018571088571,0.919482652380476,0.410589808562164,0.704166666666667,-1.20022440860746,0.354395813433381,0.246105594044818,0.00173611111111111,-3.26510066841928,-2.9846487065979,0.0487429760595238,0.0325267248,0.0264766572,0.0361863937261905,0.645,-1.62273447607667,-1.42258373767189,0.367596054402102,0.237099256314334,0.136165015498255,0.225641456413433,0.00541666666666667,-2.90173264698166,0.06545238,0.03274156,NA,NA,NA,NA,0.000416666666666667,-1.77077803153565,0.270972186866035,0.10883821181286,0.0025,-3.10062968689237,0.0346637330555556,0.0286211891666667,0.160416666666666,-3.32300535119722,-3.33089825889184,0.0324928311171489,0.0328376211601732,0.0181273471995671,0.017971675533923,0.0610416666666667,-3.83643664120257,0.0164323497269625,0.011349708887372,0.01375,-3.77867300658194,0.015615112979798,0.0134774428080808
"2019-04-16",9.138882125,6.83240075,9.532058625,5.16375,NA,NA,NA,NA,NA,NA,NA,0.0404166666666667,-0.304405533523605,1.25033245222184,0.655521316402994,0.0716666666666667,-0.463444370134399,1.16462709453301,0.60938388755171,0.210416666666667,-0.630892586196402,0.92716203297222,0.427974226684825,0.84125,-1.19106442180097,0.358577247300751,0.247772725907147,0.00111111111111111,-3.29350668911129,-3.22760231498014,0.0513472196666667,0.034730584375,0.02294557875,0.0233718103333333,0.9125,-1.6168348868688,-1.43643641406184,0.362030445459608,0.240258734632311,0.136030083206248,0.218155252898681,0.00833333333333333,-2.91396903159073,0.06892974,0.034544008125,0.000833333333333333,-1.50087346388405,0.249593589107714,0.169491783544419,NA,NA,NA,NA,0.00138888888888889,-3.08482315810218,0.035112822,0.0295616265,0.130138888888889,-3.31180126509799,-3.32753414331559,0.032845847080427,0.0334284409018143,0.0182334586702241,0.0178376792412612,0.112916666666667,-3.83155573482038,0.0167153194649446,0.0112838885405904,0.0102083333333333,-3.74161901976196,0.0162708868707483,0.0139702246258503
"2019-04-17",9.1609265,4.205695,10.073717125,5.24,NA,NA,NA,NA,NA,NA,NA,0.0216666666666667,-0.532083910099427,1.05313969581824,0.47641558469788,0.0495833333333333,-0.470650183550305,1.10916314547036,0.61141246374897,0.170416666666667,-0.661599105025228,0.900293751249784,0.416029874275524,0.829583333333333,-1.19926412632281,0.356454649309472,0.247169748399579,0.00138888888888889,-3.18907609067721,-2.96137264342739,0.0527963181190476,0.0391359025,0.0295123525,0.0393333291904762,0.670833333333333,-1.62132825828113,-1.43094071101434,0.364950650494381,0.240830444899798,0.135403005467902,0.228190973493209,0.00625,-2.83832843469726,0.06633807375,0.032911468125,NA,NA,NA,NA,0.00125,-1.67249148969879,0.260113744201256,0.127291373751915,0.00236111111111111,-3.1020568489538,0.0343330873529412,0.0289026882352941,0.153819444444444,-3.32102171372671,-3.33302185967575,0.0324751272562317,0.0330369023792325,0.018113200378781,0.0178756293924065,0.0963888888888889,-3.8388229869065,0.0164890295533141,0.0112486794596542,0.00708333333333333,-3.74165364938936,0.0159115741176471,0.0138245803431373
"2019-04-18",9.484108125,5.571834,10.330684875,5.1425,NA,NA,NA,NA,NA,NA,NA,0.01625,-0.460645112758271,1.09262059159382,0.565780099245516,0.0604166666666667,-0.514768876087248,1.09380755192503,0.557163175700471,0.148333333333333,-0.663193220222257,0.89222030517587,0.407706146038785,0.685,-1.22414230474266,0.346418324650558,0.238527503788455,0.00111111111111111,-3.22798906775779,-2.97463843184402,0.0588864472619048,0.04542513,0.02789481375,0.0372349795,0.802083333333334,-1.61492186672241,-1.41464123880051,0.373992469334562,0.240851051764593,0.136997913813158,0.218700205702256,0.00541666666666667,-2.74620981583495,0.0697981416666667,0.0345933833333333,0.00541666666666667,-1.65398291349563,0.183987175416976,0.145413556974184,NA,NA,NA,NA,0.00194444444444444,-3.11321829430832,0.0342144125,0.0285979028571429,0.140069444444444,-3.32923492508642,-3.33766213402492,0.0322617670880076,0.0326124208577095,0.0179717899841348,0.0177902144541825,0.070625,-3.83547797775406,0.0165319044837758,0.0113025750688299,0.00583333333333333,-3.75802413310298,0.0158001957142857,0.01390298
"2019-04-19",10.080818625,5.705372,11.06055875,5.44,NA,NA,NA,NA,NA,NA,NA,0.03,-0.370076266877762,1.20007596029525,0.60229331226648,0.06875,-0.425591276400915,1.2715779574837,0.627621190891218,0.11,-0.609807421895362,0.956896869105309,0.438957122758923,0.3575,-1.22685102298371,0.34587852447946,0.235008460851787,0.000902777777777778,-3.13415537391868,-3.09524599670432,0.0447543165,0.0394674292307692,0.0306347569230769,0.0345627196666667,0.612083333333333,-1.60202032923239,-1.38078542271572,0.367703615487971,0.241628167187776,0.139965072026075,0.218025929215632,0.00333333333333333,-2.30291324783846,0.112134436666667,0.05030714,0.00166666666666667,-1.72061142206992,0.175881839018165,0.139263037059119,NA,NA,NA,NA,0.00166666666666667,-3.13040064033592,0.03308180125,0.0283508675,0.0896527777777778,-3.31853186333324,-3.32033635907337,0.0328253837256103,0.0328953824709527,0.0182561074360961,0.018197217384887,0.0526388888888889,-3.83235755993136,0.0166664515039578,0.0112888519920844,0.00291666666666667,-3.67670029264114,0.0167130476190476,0.0145162236190476
"2019-04-20",10.0321225714286,6.07807542857143,11.3077342857143,5.67,NA,NA,NA,NA,NA,NA,NA,0.0158333333333333,-0.464951716083845,1.01417508663546,0.560668764905026,0.0745833333333333,-0.423642595552966,1.24236279896335,0.662499169459661,0.0741666666666667,-0.64882633479533,0.884594534849725,0.424804625402615,0.469166666666667,-1.22159831491672,0.353222902918122,0.236085681995689,0.000416666666666667,-2.69408076210331,-3.11995612761444,0.0539615533333333,0.0774523466666667,0.0515948533333333,0.0333604866666667,0.45875,-1.61231865124821,-1.40842341116914,0.365157417666342,0.242143259315243,0.137153573237238,0.202128819452785,0.00708333333333333,-2.32922477271413,0.0977655633333333,0.0570493236666667,0.00291666666666667,-1.16899950132053,0.337637812288388,0.189708408298746,0.000416666666666667,-1.60971576284509,0.296434943134682,0.13175775750023,0.00180555555555556,-3.11763283747376,0.0338470115384615,0.0282278365384615,0.0931944444444444,-3.34960287651443,-3.35047590867652,0.0315990201877114,0.0315160261997019,0.0177269249932936,0.0176432194823119,0.0388888888888889,-3.8438468242173,0.0162710140535714,0.0112647939142857,0.00243055555555556,-3.64318843385311,0.0173513545714286,0.0152348002857143
"2019-04-21",10.34714175,5.958867375,11.5336075,4.90125,NA,NA,NA,NA,NA,NA,NA,0.02,-0.540976467370082,1.01929795130984,0.48309242400883,0.0775,-0.452922661045864,1.22455423171064,0.61611492442877,0.0933333333333333,-0.650288639437373,0.894008961599175,0.40443957342004,0.34625,-1.22115634138865,0.353582408657463,0.235496166513729,0.000486111111111111,-3.37811530172254,-3.1810401502938,0.036242675,0.0285517614285714,0.0221360285714286,0.027199129375,0.64375,-1.60233883924153,-1.42350155748784,0.356412960536998,0.244550904972037,0.138093217720904,0.192407585680753,0.005,-3.29169164006076,0.05075374,0.02034274,0.005,-1.27897181925735,0.251416685552583,0.197411875109779,NA,NA,NA,NA,0.00138888888888889,-3.1342514729064,0.032306438,0.0283822025,0.0672222222222222,-3.35821762682442,-3.36282425077006,0.0311539612018378,0.0312939508057851,0.017526290464876,0.0173898647997981,0.0406944444444444,-3.84003863146509,0.0164136017918089,0.0112615554778157,0.00319444444444444,-3.6914397990368,0.01635052,0.01458894
"2019-04-22",10.52699,6.30739025,11.752835,4.8875,NA,NA,NA,NA,NA,NA,NA,0.02875,-0.436269705146593,1.09889661425596,0.58087779287304,0.095,-0.420170389653788,1.26804784884293,0.674576983167055,0.0791666666666667,-0.61592904637163,0.935873977466941,0.429749373561962,0.4275,-1.21392866038716,0.358886729701428,0.236423765372585,0.000486111111111111,-3.31571050883682,-3.29969533627926,0.032256386,0.0325904971428571,0.0226331657142857,0.02319199,0.457916666666667,-1.59534589631,-1.38961218877723,0.369421782609091,0.247129949440529,0.142528186710031,0.223798115366526,0.005,-2.65436709030682,0.08348868,0.0352494566666667,0.00208333333333333,-1.63131304173076,0.182112196567368,0.156444192955062,NA,NA,NA,NA,0.00166666666666667,-3.06753704208401,0.03748031375,0.0288663745833333,0.0658333333333334,-3.32843726371073,-3.32995456332421,0.0325886115667152,0.03259594907173,0.0180315930727848,0.0178983719225569,0.0404861111111111,-3.84528487390338,0.0162725814236707,0.0112286798524871,0.00347222222222222,-3.7626995348898,0.0156721808,0.0137187054
"2019-04-23",11.11194625,6.343379,12.5757125,5.02625,NA,NA,NA,NA,NA,NA,NA,0.03875,-0.388387364468516,1.17960950796507,0.578548128589426,0.0629166666666667,-0.413424186557887,1.27299391205329,0.638949443007664,0.0958333333333333,-0.601478452834627,0.956480199260303,0.429911696069083,0.269166666666667,-1.21214414020903,0.360676330905665,0.234409873852192,0.000555555555555555,-3.0111217357086,-3.11781096218208,0.042040626,0.05030128625,0.04098667625,0.034102265,0.384583333333334,-1.59294754360741,-1.45129393971684,0.347064181703662,0.246201343839533,0.142843047973684,0.195573321536162,0.00583333333333333,-2.60840378576974,0.0919078666666667,0.0324948233333333,0.00333333333333333,-1.75672823969448,0.169178687334022,0.13771144199746,0.000833333333333333,-1.32179493584126,0.368780449469229,0.242585001006495,0.000902777777777778,-3.05641816216578,0.03438521,0.03161095,0.0520833333333333,-3.33718996506437,-3.34301750232661,0.0319620787653851,0.0321067290933334,0.0179027335213334,0.0177247437980163,0.0352083333333333,-3.84270475509839,0.0163306603353057,0.0112488248560158,0.00270833333333333,-3.76658143134333,0.0159614030769231,0.0136409094871795
"2019-04-24",11.96325375,6.604176875,13.6773775,5.66625,NA,NA,NA,NA,NA,NA,NA,0.07125,-0.441681790189166,1.09025616976678,0.577205420526973,0.101666666666667,-0.384004237863315,1.31838862576587,0.66339656756252,0.0679166666666667,-0.584140215173119,0.969728098141435,0.442496721712047,0.23,-1.19290078402813,0.377123790934193,0.230257273896389,0.000763888888888889,-2.73005003146333,-3.06750605259759,0.0456217076666667,0.0639695690909091,0.0518726981818182,0.035845745,0.110416666666667,-1.58013702594838,-1.35774515208254,0.377816834914581,0.25380603171122,0.154989209153177,0.247177250796823,0.00375,-2.87152092407896,0.06901093,0.02769865,0.000833333333333333,-1.81261410058324,0.170593409879186,0.119548964208579,0.000416666666666667,-1.74963562998554,0.26903940561171,0.164366516852588,0.000347222222222222,-3.04341014329814,0.036989276,0.030924178,0.0397222222222222,-3.34358842111076,-3.34590302891802,0.0313613105505618,0.0314464425699301,0.0180035047552448,0.0179034600536141,0.0211805555555556,-3.83268756665135,0.0165666930491803,0.0113424943639344,0.00173611111111111,-3.53839856332099,0.0190340788,0.017087096
"2019-04-25",11.720882375,9.570507375,12.03675375,5.15,NA,NA,NA,NA,NA,NA,NA,0.0816666666666667,-0.385676523784259,1.15544386269961,0.608205530184393,0.0975,-0.425647399419046,1.21368383693016,0.62044024882521,0.154166666666667,-0.684270964755995,0.87826807059086,0.391867357971686,0.391666666666667,-1.18645952107182,0.372044617272384,0.24133738340665,0.000625,-2.89436869955348,-3.07809203087835,0.047036203125,0.0573598133333333,0.0444614611111111,0.03445543625,0.412083333333334,-1.61573968848708,-1.42271163778991,0.348948966266309,0.23876719767744,0.137779632288532,0.206389777582315,0.00125,-2.74748361009492,0.0716930657142857,0.03779151,0.000416666666666667,-1.5242370240138,0.236107463819558,0.17483563700821,NA,NA,NA,NA,0.001875,-3.06722924954995,0.0355928633333333,0.0300017962962963,0.0532638888888889,-3.34481789745724,-3.34212889757385,0.0317677456184579,0.0315578936766623,0.0178228401173403,0.0177895270347928,0.0267361111111111,-3.82966800135399,0.0165589013766234,0.0114215366,0.00409722222222222,-3.70676689695938,0.0164695015254237,0.0141291130508475
"2019-04-26",11.22304625,8.285349375,11.6113825,3.52875,NA,NA,NA,NA,NA,NA,NA,0.0616666666666667,-0.37668049958543,1.17396655534134,0.627115167487333,0.1075,-0.394754319264476,1.29482550612107,0.661654269698119,0.136666666666667,-0.691587528115782,0.851957655614507,0.40102754248654,0.440416666666667,-1.17748199175995,0.374102302721807,0.246190818854676,0.000208333333333333,-2.87466404281993,-2.87466404281993,0.0635073133333333,0.0635073133333333,0.04976938,0.04976938,0.349583333333333,-1.61036968841146,-1.42673681718348,0.355499457105944,0.244868333917669,0.141340350151752,0.200520801544287,0.00416666666666667,-3.11760195521413,0.04680056,0.02290638,0.000833333333333333,-1.7976920861172,0.159926053369744,0.131145258133515,0.000416666666666667,-1.79926656934709,0.184329753115476,0.140697934528798,0.00284722222222222,-3.0180739166157,0.0386866643902439,0.0311523782926829,0.0636111111111111,-3.36276746260773,-3.3583857842371,0.0312208625621103,0.0309790589847161,0.0175181649323144,0.0175908137457829,0.0261111111111111,-3.83392800595144,0.0166243414361702,0.0112937895478723,0.00479166666666667,-3.60244852756618,0.0182590885507246,0.0157802096811594
"2019-04-27",11.232218875,8.549876875,11.34405375,4.795,NA,NA,NA,NA,NA,NA,NA,0.0245833333333333,-0.393136512861571,1.08262357637881,0.596283928147167,0.108333333333333,-0.405857752037471,1.28176914775325,0.6576719677353,0.152083333333333,-0.687057261384575,0.855041896779658,0.40762343945796,0.4475,-1.16512887521911,0.382680170127915,0.246439097327329,0.000416666666666666,-2.67427636786507,-2.83870193552665,0.0492864733333333,0.06012841,0.0534123366666666,0.0436974733333333,0.3975,-1.60326685938634,-1.42962391464937,0.352942061239028,0.245386982793683,0.14266036499578,0.204520531433484,0.0025,NA,NA,NA,0.00125,-1.73247002863059,0.169261300157333,0.13809954423084,NA,NA,NA,NA,0.00166666666666667,-3.05650469266959,0.0363636308333333,0.0302626133333333,0.0516666666666667,-3.35367239021788,-3.36648850214723,0.0307716961338218,0.0312692019086021,0.0176001785403226,0.0174014849702772,0.0320833333333333,-3.83978633567172,0.0163721691991342,0.0113001901471861,0.00430555555555556,-3.69180067526369,0.0168400559677419,0.0146509813709677
"2019-04-28",10.868556,10.2060145,10.746639125,4.5625,NA,NA,NA,NA,NA,NA,NA,0.0420833333333333,-0.432006238999493,1.12733690558149,0.586654841628461,0.0983333333333333,-0.437536214861054,1.21141556984128,0.615510116442933,0.149583333333333,-0.698351963964074,0.852409801238661,0.394742730811993,0.514166666666667,-1.15593239744408,0.380408850164649,0.253589756558455,0.000555555555555556,-3.0975700219504,-3.03863334777157,0.047095923,0.04375031,0.03440131625,0.03656682,0.427916666666667,-1.6116845160996,-1.42549470636089,0.366125206158942,0.245299378334027,0.139484379961545,0.214116122920821,0.00208333333333333,-2.95037948501925,0.07295457,0.03215167,0.000416666666666667,-1.71364863594756,0.181901990805508,0.141107275563005,NA,NA,NA,NA,0.00222222222222222,-3.12832527766896,0.0343269053125,0.0276381753125,0.0634027777777778,-3.37211457963699,-3.38895892684216,0.0298279418407633,0.0305223027272727,0.0172434999978094,0.016928203735011,0.0402777777777778,-3.8257504369062,0.0167643060344828,0.0114024815689655,0.00402777777777778,-3.66533377109257,0.0170241129310345,0.0151179793103448
"2019-04-29",11.02242875,10.27068975,10.81409,4.325,NA,NA,NA,NA,NA,NA,NA,0.05,-0.386226728094394,1.1458397864813,0.600741790930049,0.07125,-0.408911249762791,1.22427463779372,0.641550686413073,0.152916666666667,-0.654344445733959,0.903145731285997,0.411695131795796,0.575,-1.14081092768468,0.387018261741744,0.257798435281297,0.000416666666666667,-2.69355632956357,-2.85266926066193,0.06037426,0.0711240366666667,0.0535739516666667,0.04658920875,0.39625,-1.59004634045163,-1.4003255186747,0.370262691216794,0.257407157895887,0.143813651238623,0.212458085654818,0.00375,-3.09507033489244,0.04129732,0.03033515,0.00166666666666667,-1.77897954445606,0.164895804600292,0.129274778684211,0.000416666666666667,-1.63346124635102,0.373153518110073,0.171311026857118,0.00131944444444444,-3.13669165626647,0.0324785078947368,0.0282932831578947,0.0572916666666666,-3.33886639883004,-3.34372604721055,0.0317768819577358,0.0319447332484849,0.0177856586060606,0.0176286862664311,0.0557638888888889,-3.82957471278867,0.0166925831755915,0.011369681234122,0.00409722222222222,-3.6271801431089,0.0178181137288136,0.0157504457627119
"2019-04-30",11.23636125,9.8040455,11.01513625,5.18875,NA,NA,NA,NA,NA,NA,NA,0.0308333333333333,-0.564430516287584,0.946053407964213,0.486196336386648,0.09125,-0.447652831720457,1.15702375465183,0.588717066912683,0.0891666666666667,-0.656328771103012,0.88558607778604,0.409783015720302,0.484583333333333,-1.13011733893395,0.399285717229791,0.254586026365205,0.000138888888888889,-3.42943954428046,-3.42943954428046,0.025887835,0.025887835,0.01895844,0.01895844,0.538333333333333,-1.58821244151162,-1.39005501151995,0.368773683518921,0.251141529205698,0.146562356764291,0.211564424005251,0.00291666666666667,-2.7866642119933,0.072076406,0.046422082,0.000833333333333333,-2.00952883433071,0.122504591979488,0.0705964527653607,0.000416666666666667,-1.6473190049854,0.287096139925482,0.138159980785751,0.00125,-3.07075881941426,0.0355803377777778,0.0300593555555556,0.0523611111111112,-3.3546960889852,-3.35394242126693,0.0312222340610797,0.0310521678116711,0.0176440409562335,0.0175804240062939,0.0466666666666667,-3.82890733555382,0.0166810311755952,0.0113870274449405,0.00381944444444444,-3.60997534844952,0.0177621094545455,0.0158852341818182
